entity_id	field_entity_id	resource	namespace	field_key	ordinal	key	title	description	curator_comments	medical_comments	is_deprecated	deprecation_reason	is_provisional	source_url	curie	standard_name	grounding	version	entity_count	modified_by	modified_timestamp
B100784	B100139	surgery	cancer_colorectal	additional_findings	3	ulcerative_colitis	Ulcerative colitis				FALSE		FALSE		doid:8577	Ulcerative colitis	https://bioregistry.io/doid:8577		0	sde4	2024-07-02T23:08:41.173394+00:00
B100785	B100139	surgery	cancer_colorectal	additional_findings	4	crohn_disease	Crohn disease				FALSE		FALSE		doid:8778	Crohn disease	https://bioregistry.io/doid:8778		0	sde4	2024-07-02T23:08:41.175890+00:00
B100786	B100139	surgery	cancer_colorectal	additional_findings	5	diverticulosis	Diverticulosis				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.178370+00:00
B100890	B100140	surgery	cancer_colorectal	mlh1_promoter_methylation_status	1	absent	Absent				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.428761+00:00
B100891	B100140	surgery	cancer_colorectal	mlh1_promoter_methylation_status	2	interdeterminate	Interdeterminate				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.431162+00:00
B100892	B100140	surgery	cancer_colorectal	mlh1_promoter_methylation_status	3	present	Present				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.433484+00:00
B100893	B100140	surgery	cancer_colorectal	mlh1_promoter_methylation_status	4	not_assessed	Not assessed				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.435748+00:00
B100894	B100140	surgery	cancer_colorectal	mlh1_promoter_methylation_status	5	dysplasia_arising_in_inflammatory_bowel_disease	Dysplasia arising in inflammatory bowel disease				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.438312+00:00
B100895	B100140	surgery	cancer_colorectal	mlh1_promoter_methylation_status	6	other_specify	Other (specify)				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.440603+00:00
B100896	B100141	surgery	cancer_colorectal	mmr_ihc	1	proficient	Proficient				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.442968+00:00
B100897	B100141	surgery	cancer_colorectal	mmr_ihc	2	deficient	Deficient				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.445265+00:00
B100898	B100141	surgery	cancer_colorectal	mmr_ihc	3	if_deficient_indicate_loss	If deficient: indicate loss				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.447524+00:00
B100834	B100142	surgery	cancer_colorectal	her2_amplification_status	1	amplified	Amplified				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.295645+00:00
B100835	B100142	surgery	cancer_colorectal	her2_amplification_status	2	non_amplified	Non-amplified				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.297997+00:00
B100836	B100142	surgery	cancer_colorectal	her2_amplification_status	3	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.300404+00:00
B100870	B100143	surgery	cancer_colorectal	kras_indicator	1	kras_g12c	KRAS G12C				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.381631+00:00
B100871	B100143	surgery	cancer_colorectal	kras_indicator	2	kras_other	KRAS other				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.383997+00:00
B100872	B100143	surgery	cancer_colorectal	kras_indicator	3	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.386319+00:00
B100873	B100143	surgery	cancer_colorectal	kras_indicator	4	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.388808+00:00
B100789	B100144	surgery	cancer_colorectal	braf_indicator	1	braf_v600e	BRAF V600E				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.186655+00:00
B100790	B100144	surgery	cancer_colorectal	braf_indicator	2	braf_other	BRAF other				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.189188+00:00
B100791	B100144	surgery	cancer_colorectal	braf_indicator	3	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.191630+00:00
B100792	B100144	surgery	cancer_colorectal	braf_indicator	4	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.194030+00:00
B100901	B100145	surgery	cancer_colorectal	nras_indicator	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.454822+00:00
B100902	B100145	surgery	cancer_colorectal	nras_indicator	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.457138+00:00
B100903	B100145	surgery	cancer_colorectal	nras_indicator	3	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.459423+00:00
B100904	B100145	surgery	cancer_colorectal	nras_indicator	4	not_applicable	Not applicable				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.461852+00:00
B100826	B100146	surgery	cancer_colorectal	family_colon_cancer_history_indicator	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.276763+00:00
B100827	B100146	surgery	cancer_colorectal	family_colon_cancer_history_indicator	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.279048+00:00
B100828	B100146	surgery	cancer_colorectal	family_colon_cancer_history_indicator	3	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.281321+00:00
B100829	B100146	surgery	cancer_colorectal	family_colon_cancer_history_indicator	4	not_applicable	Not applicable				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.283814+00:00
B100830	B100147	surgery	cancer_colorectal	family_history_colorectal_polyp	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.286151+00:00
B100831	B100147	surgery	cancer_colorectal	family_history_colorectal_polyp	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.288555+00:00
B100832	B100147	surgery	cancer_colorectal	family_history_colorectal_polyp	3	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.290941+00:00
B100833	B100147	surgery	cancer_colorectal	family_history_colorectal_polyp	4	not_applicable	Not applicable				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.293203+00:00
B100823	B100149	surgery	cancer_colorectal	familial_adenomatous_polyposis_syndrome	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.269533+00:00
B100824	B100149	surgery	cancer_colorectal	familial_adenomatous_polyposis_syndrome	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.272125+00:00
B100825	B100149	surgery	cancer_colorectal	familial_adenomatous_polyposis_syndrome	3	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.274405+00:00
B100884	B100150	surgery	cancer_colorectal	lynch_syndrome	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.414622+00:00
B100885	B100150	surgery	cancer_colorectal	lynch_syndrome	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.416933+00:00
B100886	B100150	surgery	cancer_colorectal	lynch_syndrome	3	unknown	Unknown				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.419202+00:00
B101088	B100155	surgery	cancer_esophagus	procedure	1	endoscopic_resection	Endoscopic resection				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.940157+00:00
B101089	B100155	surgery	cancer_esophagus	procedure	2	esophagectomy	Esophagectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.943535+00:00
B101090	B100155	surgery	cancer_esophagus	procedure	3	esophagogastrectomy	Esophagogastrectomy				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.945915+00:00
B101142	B100156	surgery	cancer_esophagus	tumor_site	1	cervical_proximal_esophagus	Cervical (proximal) esophagus				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.073319+00:00
B101143	B100156	surgery	cancer_esophagus	tumor_site	2	mid_esophagus_upper_thoracic_esophagus	Mid esophagus, upper thoracic esophagus				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.075724+00:00
B101144	B100156	surgery	cancer_esophagus	tumor_site	3	mid_esophagus_middle_thoracic_esophagus	Mid esophagus, middle thoracic esophagus				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.078349+00:00
B101145	B100156	surgery	cancer_esophagus	tumor_site	4	mid_esophagus_not_otherwise_specified	Mid esophagus, not otherwise specified				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.080707+00:00
B101146	B100156	surgery	cancer_esophagus	tumor_site	5	distal_esophagus_low_thoracic_esophagus	Distal esophagus (low thoracic esophagus)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.083063+00:00
B101147	B100156	surgery	cancer_esophagus	tumor_site	6	esophagogastric_junction_egj	Esophagogastric junction (EGJ)				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.085506+00:00
B101148	B100156	surgery	cancer_esophagus	tumor_site	7	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.088041+00:00
B101149	B100156	surgery	cancer_esophagus	tumor_site	8	esophagus_not_otherwise_specified	Esophagus, not otherwise specified				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.091310+00:00
B101028	B100157	surgery	cancer_esophagus	chemotherapy_pre_surgery	1	paclitaxel	Paclitaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.774940+00:00
B101029	B100157	surgery	cancer_esophagus	chemotherapy_pre_surgery	2	docetaxel	Docetaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.778488+00:00
B101030	B100157	surgery	cancer_esophagus	chemotherapy_pre_surgery	3	irinotecan	Irinotecan				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.781497+00:00
B101031	B100157	surgery	cancer_esophagus	chemotherapy_pre_surgery	4	fluorouracil	Fluorouracil				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.783932+00:00
B101032	B100157	surgery	cancer_esophagus	chemotherapy_pre_surgery	5	trifluridine	Trifluridine				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.786279+00:00
B101033	B100157	surgery	cancer_esophagus	chemotherapy_pre_surgery	6	tipiracil	Tipiracil				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.788686+00:00
B101034	B100157	surgery	cancer_esophagus	chemotherapy_pre_surgery	7	cisplatin	Cisplatin				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.791207+00:00
B101035	B100157	surgery	cancer_esophagus	chemotherapy_pre_surgery	8	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.793517+00:00
B101036	B100157	surgery	cancer_esophagus	chemotherapy_pre_surgery	9	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.805781+00:00
B101093	B100158	surgery	cancer_esophagus	radiation_pre_surgery	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.952900+00:00
B101094	B100158	surgery	cancer_esophagus	radiation_pre_surgery	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.955388+00:00
B101074	B100159	surgery	cancer_esophagus	immunotherapy_pre_surgery	1	pembrolizumab	Pembrolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.903063+00:00
B101075	B100159	surgery	cancer_esophagus	immunotherapy_pre_surgery	2	nivolumab	Nivolumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.905579+00:00
B101076	B100159	surgery	cancer_esophagus	immunotherapy_pre_surgery	3	ipilimumab	Ipilimumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.908113+00:00
B101077	B100159	surgery	cancer_esophagus	immunotherapy_pre_surgery	4	dostarlimab_gxly	Dostarlimab-gxly				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.910697+00:00
B101078	B100159	surgery	cancer_esophagus	immunotherapy_pre_surgery	5	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.913400+00:00
B101079	B100159	surgery	cancer_esophagus	immunotherapy_pre_surgery	6	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.916391+00:00
B101111	B100160	surgery	cancer_esophagus	targeted_therapy_pre_surgery	1	ramucirumab	Ramucirumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.998981+00:00
B101112	B100160	surgery	cancer_esophagus	targeted_therapy_pre_surgery	2	fam_trastuzumab_deruxtecan_nxki	Fam-trastuzumab deruxtecan-nxki				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.001298+00:00
B101113	B100160	surgery	cancer_esophagus	targeted_therapy_pre_surgery	3	entrectinib	Entrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.003702+00:00
B101114	B100160	surgery	cancer_esophagus	targeted_therapy_pre_surgery	4	larotrectinib	Larotrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.006275+00:00
B101115	B100160	surgery	cancer_esophagus	targeted_therapy_pre_surgery	5	dabrafenib	Dabrafenib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.008694+00:00
B101116	B100160	surgery	cancer_esophagus	targeted_therapy_pre_surgery	6	trametinib	Trametinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.011073+00:00
B101117	B100160	surgery	cancer_esophagus	targeted_therapy_pre_surgery	7	selpercatinib	Selpercatinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.013570+00:00
B101118	B100160	surgery	cancer_esophagus	targeted_therapy_pre_surgery	8	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.016097+00:00
B101119	B100160	surgery	cancer_esophagus	targeted_therapy_pre_surgery	9	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:42.018606+00:00
B101042	B100161	surgery	cancer_esophagus	experimental_tx_pre_surgery	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.820529+00:00
B101043	B100161	surgery	cancer_esophagus	experimental_tx_pre_surgery	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.822955+00:00
B101019	B100162	surgery	cancer_esophagus	chemotherapy_adjuvant	1	paclitaxel	Paclitaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.752602+00:00
B101020	B100162	surgery	cancer_esophagus	chemotherapy_adjuvant	2	docetaxel	Docetaxel				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.755263+00:00
B101021	B100162	surgery	cancer_esophagus	chemotherapy_adjuvant	3	irinotecan	Irinotecan				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.757631+00:00
B101022	B100162	surgery	cancer_esophagus	chemotherapy_adjuvant	4	fluorouracil	Fluorouracil				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.759969+00:00
B101023	B100162	surgery	cancer_esophagus	chemotherapy_adjuvant	5	trifluridine	Trifluridine				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.762296+00:00
B101024	B100162	surgery	cancer_esophagus	chemotherapy_adjuvant	6	tipiracil	Tipiracil				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.764850+00:00
B101025	B100162	surgery	cancer_esophagus	chemotherapy_adjuvant	7	cisplatin	Cisplatin				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.767186+00:00
B101026	B100162	surgery	cancer_esophagus	chemotherapy_adjuvant	8	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.769655+00:00
B101027	B100162	surgery	cancer_esophagus	chemotherapy_adjuvant	9	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.772354+00:00
B101091	B100163	surgery	cancer_esophagus	radiation_adjuvant	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.948242+00:00
B101092	B100163	surgery	cancer_esophagus	radiation_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.950492+00:00
B101068	B100164	surgery	cancer_esophagus	immunotherapy_adjuvant	1	pembrolizumab	Pembrolizumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.886908+00:00
B101069	B100164	surgery	cancer_esophagus	immunotherapy_adjuvant	2	nivolumab	Nivolumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.889662+00:00
B101070	B100164	surgery	cancer_esophagus	immunotherapy_adjuvant	3	ipilimumab	Ipilimumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.892232+00:00
B101071	B100164	surgery	cancer_esophagus	immunotherapy_adjuvant	4	dostarlimab_gxly	Dostarlimab-gxly				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.894890+00:00
B101072	B100164	surgery	cancer_esophagus	immunotherapy_adjuvant	5	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.897571+00:00
B101073	B100164	surgery	cancer_esophagus	immunotherapy_adjuvant	6	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.900228+00:00
B101102	B100165	surgery	cancer_esophagus	targeted_therapy_adjuvant	1	ramucirumab	Ramucirumab				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.975967+00:00
B101103	B100165	surgery	cancer_esophagus	targeted_therapy_adjuvant	2	fam_trastuzumab_deruxtecan_nxki	Fam-trastuzumab deruxtecan-nxki				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.978494+00:00
B101104	B100165	surgery	cancer_esophagus	targeted_therapy_adjuvant	3	entrectinib	Entrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.981049+00:00
B101105	B100165	surgery	cancer_esophagus	targeted_therapy_adjuvant	4	larotrectinib	Larotrectinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.983471+00:00
B101106	B100165	surgery	cancer_esophagus	targeted_therapy_adjuvant	5	dabrafenib	Dabrafenib				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.986203+00:00
B101107	B100165	surgery	cancer_esophagus	targeted_therapy_adjuvant	6	trametinib	Trametinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.988631+00:00
B101108	B100165	surgery	cancer_esophagus	targeted_therapy_adjuvant	7	selpercatinib	Selpercatinib				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.991214+00:00
B101109	B100165	surgery	cancer_esophagus	targeted_therapy_adjuvant	8	other	Other				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.994009+00:00
B101110	B100165	surgery	cancer_esophagus	targeted_therapy_adjuvant	9	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.996597+00:00
B101040	B100166	surgery	cancer_esophagus	experimental_tx_adjuvant	1	free_text	[free text]				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.815839+00:00
B101041	B100166	surgery	cancer_esophagus	experimental_tx_adjuvant	2	none	None				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.818199+00:00
B101097	B100167	surgery	cancer_esophagus	relationship_of_tumor_to_esophagogastric_junction	1	tumor_is_entirely_located_within_the_tubular_esophagus_and_does_not_involve_the_esophagogastric_junction	Tumor is entirely located within the tubular esophagus and does not involve the esophagogastric junction				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.962911+00:00
B101098	B100167	surgery	cancer_esophagus	relationship_of_tumor_to_esophagogastric_junction	2	tumor_midpoint_lies_in_the_distal_esophagus_and_tumor_involves_the_esophagogastric_junction	Tumor midpoint lies in the distal esophagus AND tumor involves the esophagogastric junction				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.965547+00:00
B101099	B100167	surgery	cancer_esophagus	relationship_of_tumor_to_esophagogastric_junction	3	tumor_midpoint_is_located_at_the_esophagogastric_junction	Tumor midpoint is located at the esophagogastric junction				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.968262+00:00
B101100	B100167	surgery	cancer_esophagus	relationship_of_tumor_to_esophagogastric_junction	4	tumor_midpoint_is_2_cm_or_less_into_the_proximal_stomach_or_cardia_and_tumor_involves_the_esophagogastric_junction	Tumor midpoint is 2 cm or less into the proximal stomach or cardia and tumor involves the esophagogastric junction				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.970833+00:00
B101101	B100167	surgery	cancer_esophagus	relationship_of_tumor_to_esophagogastric_junction	5	not_specified	Not specified				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.973445+00:00
B101037	B100168	surgery	cancer_esophagus	distance_of_tumor_center_from_esophagogastric_junction	1	cm	____ cm				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.808446+00:00
B101038	B100168	surgery	cancer_esophagus	distance_of_tumor_center_from_esophagogastric_junction	2	cannot_be_determined	Cannot be determined				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.810899+00:00
B101039	B100168	surgery	cancer_esophagus	distance_of_tumor_center_from_esophagogastric_junction	3	not_applicable	Not applicable				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.813505+00:00
B101080	B100169	surgery	cancer_esophagus	intestinal_metaplasia_barrett_s_esophagus	1	yes	Yes				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.919015+00:00
B101081	B100169	surgery	cancer_esophagus	intestinal_metaplasia_barrett_s_esophagus	2	no	No				FALSE		FALSE						0	sde4	2024-07-02T23:08:41.921646+00:00
B101050	B100170	surgery	cancer_esophagus	histologic_type	1	adenocarcinoma	Adenocarcinoma				FALSE		FALSE		doid:299	adenocarcinoma	https://bioregistry.io/doid:299		0	sde4	2024-07-02T23:08:41.840115+00:00
B101051	B100170	surgery	cancer_esophagus	histologic_type	2	adenoid_cystic_carcinoma	Adenoid cystic carcinoma				FALSE		FALSE		doid:0080202	adenoid cystic carcinoma	https://bioregistry.io/doid:0080202		0	sde4	2024-07-02T23:08:41.842511+00:00
